callid,agentid,customerid,pickedup,duration,productsold,transaction_date
6114,4,330,1,177,0,2024-06-20
6115,10,650,1,194,0,2024-08-18
6116,5,925,1,217,0,2024-03-23
6117,1,115,1,165,0,2024-08-03
6118,8,982,1,108,0,2024-09-05
6119,4,273,0,0,0,2024-08-25
6120,0,71,0,0,0,2024-04-14
6121,7,404,0,0,0,2024-02-29
6122,4,209,0,0,0,2024-01-11
6123,7,266,1,242,1,2024-03-25
6124,1,65,1,254,0,2024-10-22
6125,1,705,1,134,0,2024-06-08
6126,2,604,1,192,0,2024-01-17
6127,3,744,1,166,1,2024-08-14
6128,10,148,0,0,0,2024-04-24
6129,9,291,1,176,1,2024-07-02
6130,6,309,1,286,0,2024-10-07
6131,4,874,0,0,0,2024-09-10
6132,1,953,0,0,0,2024-06-15
6133,4,708,0,0,0,2024-04-26
6134,0,346,1,230,1,2024-11-17
6135,4,404,1,249,0,2024-04-14
6136,3,814,1,149,1,2024-04-03
6137,8,265,1,187,1,2024-10-19
6138,10,394,1,190,1,2024-07-01
6139,7,710,0,0,0,2024-03-17
6140,7,754,0,0,0,2024-06-01
6141,5,113,1,173,0,2024-03-28
6142,4,893,1,190,0,2024-04-30
6143,8,909,0,0,0,2024-01-24
6144,0,766,1,164,0,2024-03-22
6145,6,719,1,152,0,2024-09-03
6146,7,448,0,0,0,2024-07-07
6147,5,899,1,137,0,2024-01-06
6148,4,917,1,182,0,2024-01-27
6149,8,414,0,0,0,2024-03-18
6150,9,485,1,164,0,2024-06-11
6151,4,227,0,0,0,2024-03-03
6152,0,86,1,245,1,2024-01-31
6153,4,731,1,163,0,2024-09-02
6154,6,711,1,93,0,2024-08-08
6155,3,181,1,111,1,2024-01-19
6156,6,504,0,0,0,2024-09-04
6157,0,839,1,102,0,2024-01-01
6158,6,836,1,222,1,2024-08-30
6159,7,554,1,204,0,2024-01-27
6160,7,635,1,149,1,2024-01-23
6161,8,619,0,0,0,2024-07-21
6162,4,651,1,179,0,2024-01-29
6163,2,162,1,120,0,2024-09-29
6164,2,174,1,249,1,2024-10-04
6165,4,621,1,155,1,2024-10-23
6166,7,653,1,110,0,2024-11-26
6167,9,276,0,0,0,2024-11-09
6168,3,193,1,152,0,2024-10-29
6169,6,995,0,0,0,2024-01-13
6170,1,397,1,138,0,2024-12-19
6171,4,449,0,0,0,2024-08-02
6172,1,6,1,120,0,2024-03-01
6173,4,907,1,257,0,2024-08-31
6174,10,472,1,88,0,2024-08-12
6175,10,1000,1,153,1,2024-07-25
6176,6,83,1,91,1,2024-03-05
6177,6,913,1,142,1,2024-06-25
6178,5,88,1,188,0,2024-12-26
6179,1,661,1,213,0,2024-11-26
6180,10,648,0,0,0,2024-07-06
6181,3,94,1,98,1,2024-05-30
6182,9,757,1,278,0,2024-03-11
6183,7,273,1,132,0,2024-12-27
6184,4,225,1,140,0,2024-11-16
6185,7,187,1,167,1,2024-02-17
6186,6,611,1,181,1,2024-02-10
6187,2,635,1,88,0,2024-02-25
6188,7,208,1,230,0,2024-11-12
6189,10,980,0,0,0,2024-06-20
6190,6,666,1,117,1,2024-07-15
6191,1,699,1,195,0,2024-05-03
6192,8,132,1,129,0,2024-11-25
6193,8,90,1,334,1,2024-01-22
6194,1,615,0,0,0,2024-09-16
6195,9,195,1,274,0,2024-10-04
6196,4,369,1,52,0,2024-02-24
6197,0,15,0,0,0,2024-11-18
6198,10,521,1,334,1,2024-05-18
6199,6,546,1,204,0,2024-04-04
6200,6,518,1,206,0,2024-06-29
6201,9,817,1,208,1,2024-08-13
6202,6,312,1,90,0,2024-04-15
6203,3,955,1,241,0,2024-08-06
6204,4,406,0,0,0,2024-12-01
6205,7,886,1,159,1,2024-01-18
6206,1,30,1,185,0,2024-03-01
6207,10,996,0,0,0,2024-02-25
6208,3,635,1,198,1,2024-07-13
6209,4,823,1,124,1,2024-08-31
6210,7,349,1,169,0,2024-03-29
6211,5,665,1,229,1,2024-04-21
6212,0,688,0,0,0,2024-09-02
6213,8,100,0,0,0,2024-09-01
6214,0,37,1,179,0,2024-03-09
6215,5,75,1,164,1,2024-10-15
6216,8,565,1,199,0,2024-02-25
6217,7,192,1,212,0,2024-05-06
6218,3,798,1,125,1,2024-03-23
6219,2,938,1,113,0,2024-11-08
6220,3,588,1,203,0,2024-07-28
6221,6,487,1,115,0,2024-04-18
6222,8,447,1,163,0,2024-06-04
6223,4,634,1,240,0,2024-04-25
6224,1,528,1,125,0,2024-11-20
6225,4,965,0,0,0,2024-01-30
6226,1,815,0,0,0,2024-10-10
6227,3,160,1,146,1,2024-10-27
6228,3,469,1,187,0,2024-09-04
6229,1,909,0,0,0,2024-12-17
6230,0,334,1,270,0,2024-03-28
6231,8,318,1,107,1,2024-01-23
6232,4,666,0,0,0,2024-06-04
6233,8,353,1,239,1,2024-04-05
6234,9,13,1,216,1,2024-06-14
6235,5,197,0,0,0,2024-05-11
6236,1,518,1,178,0,2024-05-25
6237,5,249,1,83,0,2024-06-01
6238,3,339,0,0,0,2024-10-10
6239,7,473,1,149,0,2024-06-15
6240,2,673,1,200,0,2024-12-19
6241,1,895,1,202,0,2024-05-24
6242,3,980,1,240,0,2024-04-01
6243,2,159,0,0,0,2024-12-18
6244,3,782,0,0,0,2024-05-06
6245,6,703,0,0,0,2024-06-02
6246,8,499,1,247,1,2024-06-26
6247,3,247,1,120,0,2024-12-23
6248,3,82,1,219,0,2024-06-26
6249,2,66,1,174,0,2024-05-13
6250,7,86,0,0,0,2024-03-30
6251,1,982,1,163,0,2024-08-19
6252,8,204,1,223,1,2024-05-26
6253,2,798,1,70,0,2024-03-02
6254,4,306,0,0,0,2024-05-20
6255,4,717,0,0,0,2024-10-21
6256,7,585,0,0,0,2024-02-13
6257,1,362,0,0,0,2024-10-23
6258,0,201,1,174,0,2024-04-17
6259,7,77,1,233,1,2024-01-19
6260,10,174,1,196,0,2024-06-18
6261,7,283,0,0,0,2024-09-09
6262,4,834,1,81,0,2024-04-11
6263,6,931,1,208,0,2024-03-27
6264,9,366,0,0,0,2024-03-04
6265,9,243,0,0,0,2024-08-24
6266,7,793,0,0,0,2024-06-25
6267,10,885,1,172,0,2024-11-24
6268,7,21,1,155,1,2024-08-19
6269,5,74,1,193,0,2024-08-13
6270,7,699,0,0,0,2024-05-01
6271,4,241,1,129,0,2024-03-25
6272,0,533,1,232,0,2024-09-01
6273,6,997,1,210,0,2024-04-11
6274,0,109,1,134,0,2024-06-14
6275,2,895,1,226,1,2024-06-20
6276,8,488,1,115,1,2024-03-29
6277,4,438,1,81,0,2024-02-16
6278,6,583,1,216,0,2024-06-18
6279,6,646,1,269,1,2024-06-06
6280,6,387,0,0,0,2024-12-24
6281,8,152,0,0,0,2024-04-24
6282,3,67,1,205,0,2024-09-07
6283,0,425,1,149,0,2024-10-25
6284,8,873,0,0,0,2024-09-10
6285,6,610,1,242,1,2024-06-05
6286,7,981,0,0,0,2024-05-04
6287,8,257,1,259,1,2024-03-29
6288,8,424,0,0,0,2024-10-21
6289,1,679,1,137,0,2024-04-19
6290,5,72,1,138,1,2024-05-30
6291,3,80,1,226,0,2024-10-05
6292,6,141,1,163,1,2024-02-22
6293,3,543,0,0,0,2024-04-02
6294,4,854,1,275,0,2024-12-27
6295,3,255,1,134,0,2024-10-11
6296,7,632,1,176,0,2024-04-21
6297,7,325,1,103,1,2024-12-16
6298,4,939,1,190,1,2024-11-28
6299,7,137,1,276,0,2024-07-02
6300,5,33,1,218,0,2024-09-06
6301,1,623,1,163,0,2024-01-03
6302,10,596,1,168,0,2024-10-11
6303,4,610,1,193,0,2024-04-21
6304,9,609,0,0,0,2024-10-13
6305,1,770,1,122,0,2024-10-14
6306,8,141,0,0,0,2024-01-09
6307,10,459,1,212,0,2024-11-21
6308,5,856,1,175,1,2024-05-01
6309,8,117,0,0,0,2024-10-24
6310,3,450,1,125,1,2024-11-25
6311,0,621,1,179,0,2024-08-31
6312,9,701,1,176,0,2024-10-28
6313,2,790,1,179,0,2024-09-03
6314,2,21,0,0,0,2024-09-16
6315,5,359,1,172,0,2024-04-07
6316,1,43,1,199,1,2024-06-30
6317,8,944,1,265,0,2024-05-20
6318,0,689,1,120,0,2024-05-30
6319,9,752,1,106,0,2024-11-08
6320,4,871,1,220,1,2024-08-21
6321,7,701,0,0,0,2024-10-16
6322,1,609,1,212,1,2024-12-20
6323,5,673,1,163,0,2024-01-01
6324,4,445,0,0,0,2024-06-26
6325,6,40,1,120,0,2024-01-09
6326,5,726,1,185,1,2024-11-09
6327,2,178,1,163,0,2024-01-21
6328,2,541,1,190,0,2024-01-15
6329,6,12,1,169,0,2024-08-13
6330,0,902,1,208,1,2024-09-19
6331,2,0,0,0,0,2024-02-23
6332,0,799,1,186,0,2024-12-17
6333,9,176,0,0,0,2024-10-19
6334,7,723,0,0,0,2024-07-21
6335,4,47,1,127,1,2024-05-05
6336,10,80,0,0,0,2024-12-21
6337,2,694,1,81,0,2024-12-04
6338,5,405,0,0,0,2024-12-09
6339,9,750,1,196,0,2024-11-30
6340,3,871,0,0,0,2024-05-24
6341,6,290,1,188,0,2024-05-06
6342,5,334,1,172,0,2024-01-12
6343,10,398,0,0,0,2024-12-11
6344,6,847,1,153,0,2024-10-02
6345,7,521,1,188,1,2024-09-20
6346,8,568,1,262,1,2024-05-23
6347,10,478,0,0,0,2024-12-12
6348,2,85,1,253,0,2024-10-30
6349,6,168,1,166,1,2024-04-13
6350,1,819,1,198,0,2024-03-05
6351,7,736,1,160,0,2024-06-22
6352,8,468,0,0,0,2024-01-18
6353,1,365,0,0,0,2024-02-13
6354,3,734,1,170,1,2024-12-04
6355,7,136,0,0,0,2024-11-12
6356,4,28,1,165,0,2024-06-13
6357,4,867,1,191,0,2024-03-11
6358,7,526,1,117,1,2024-03-03
6359,8,501,0,0,0,2024-09-30
6360,6,647,1,149,0,2024-06-25
6361,0,479,1,182,0,2024-11-23
6362,5,436,1,134,1,2024-02-14
6363,3,141,1,120,1,2024-08-10
6364,2,532,1,177,0,2024-12-05
6365,2,900,1,119,1,2024-01-22
6366,10,61,1,198,0,2024-03-01
6367,7,489,1,250,0,2024-08-06
6368,8,800,1,58,0,2024-08-09
6369,1,747,1,190,0,2024-05-11
6370,6,814,1,185,0,2024-07-24
6371,7,473,0,0,0,2024-05-13
6372,8,869,0,0,0,2024-01-06
6373,9,732,0,0,0,2024-07-25
6374,8,60,1,201,0,2024-02-19
6375,8,514,1,266,0,2024-05-08
6376,7,546,1,198,0,2024-08-01
6377,6,863,0,0,0,2024-03-15
6378,6,21,1,176,0,2024-12-15
6379,4,941,0,0,0,2024-12-05
6380,9,961,1,158,0,2024-12-05
6381,9,959,1,131,0,2024-08-21
6382,1,876,1,257,0,2024-12-28
6383,9,181,1,173,0,2024-04-16
6384,5,311,1,185,0,2024-06-29
6385,5,182,1,252,0,2024-03-15
6386,1,164,0,0,0,2024-11-22
6387,2,786,0,0,0,2024-11-08
6388,3,275,1,207,0,2024-04-15
6389,8,330,0,0,0,2024-12-26
6390,6,526,1,168,0,2024-10-22
6391,9,893,1,252,0,2024-12-31
6392,6,756,1,138,1,2024-04-09
6393,10,758,1,142,0,2024-08-08
6394,4,319,0,0,0,2024-03-27
6395,6,783,1,113,1,2024-06-15
6396,9,602,1,156,0,2024-05-17
6397,3,658,1,239,0,2024-08-27
6398,0,98,1,95,0,2024-04-12
6399,8,566,0,0,0,2024-10-10
6400,6,758,1,260,1,2024-10-28
6401,10,131,0,0,0,2024-11-29
6402,6,723,1,183,0,2024-04-02
6403,0,785,1,192,1,2024-06-29
6404,10,149,0,0,0,2024-06-15
6405,3,908,1,117,0,2024-02-15
6406,2,786,0,0,0,2024-09-30
6407,6,809,1,175,0,2024-03-02
6408,8,443,1,204,0,2024-08-24
6409,8,950,1,260,0,2024-07-15
6410,7,483,0,0,0,2024-03-06
6411,1,109,0,0,0,2024-11-17
6412,7,793,1,236,1,2024-11-01
6413,5,623,1,169,0,2024-02-20
6414,0,487,1,140,0,2024-04-30
6415,2,41,1,140,0,2024-08-14
6416,1,745,1,114,0,2024-11-02
6417,5,950,1,190,0,2024-11-29
6418,7,8,1,216,0,2024-06-28
6419,0,142,0,0,0,2024-01-26
6420,5,644,0,0,0,2024-05-04
6421,0,858,0,0,0,2024-03-16
6422,4,407,0,0,0,2024-01-21
6423,1,895,0,0,0,2024-05-11
6424,6,261,0,0,0,2024-04-20
6425,3,196,0,0,0,2024-03-24
6426,4,316,1,213,0,2024-06-18
6427,3,464,0,0,0,2024-04-10
6428,7,131,0,0,0,2024-09-10
6429,0,528,1,177,0,2024-02-12
6430,10,764,1,109,0,2024-07-27
6431,3,441,1,114,0,2024-06-23
6432,3,908,1,184,1,2024-10-21
6433,3,388,0,0,0,2024-03-02
6434,7,810,1,180,0,2024-07-11
6435,9,559,1,233,1,2024-07-16
6436,2,190,1,195,0,2024-05-29
6437,7,164,0,0,0,2024-02-22
6438,10,342,1,190,0,2024-07-11
6439,2,662,1,140,0,2024-05-04
6440,0,123,1,144,1,2024-04-14
6441,7,622,1,164,0,2024-12-12
6442,0,483,1,105,1,2024-11-14
6443,0,676,1,202,0,2024-07-17
6444,4,622,1,119,1,2024-07-02
6445,7,277,1,199,0,2024-02-27
6446,1,780,1,168,1,2024-09-20
6447,9,916,1,160,0,2024-11-06
6448,0,655,0,0,0,2024-05-20
6449,5,472,1,81,0,2024-05-28
6450,6,809,1,158,0,2024-05-09
6451,0,800,1,191,0,2024-08-10
6452,5,209,0,0,0,2024-11-27
6453,4,964,1,90,1,2024-05-07
6454,2,848,1,183,0,2024-09-16
6455,3,6,1,157,0,2024-11-30
6456,4,829,1,142,1,2024-06-19
6457,10,234,1,108,1,2024-04-25
6458,4,657,1,190,0,2024-01-04
6459,9,77,1,90,0,2024-10-20
6460,3,473,0,0,0,2024-12-24
6461,5,571,1,236,1,2024-10-06
6462,7,814,1,117,0,2024-11-14
6463,0,600,1,200,0,2024-10-01
6464,4,443,1,190,0,2024-07-21
6465,6,746,0,0,0,2024-01-02
6466,7,203,0,0,0,2024-11-24
6467,1,377,1,115,1,2024-01-15
6468,8,202,1,184,0,2024-08-02
6469,8,242,0,0,0,2024-04-14
6470,9,100,0,0,0,2024-04-20
6471,0,711,1,193,1,2024-09-18
6472,5,318,1,178,1,2024-05-24
6473,2,820,0,0,0,2024-07-20
6474,4,176,1,190,1,2024-10-28
6475,1,696,1,198,1,2024-08-30
6476,8,374,1,157,0,2024-12-29
6477,3,396,1,256,0,2024-04-21
6478,6,774,1,75,1,2024-05-08
6479,5,985,1,172,0,2024-12-20
6480,0,829,0,0,0,2024-09-07
6481,2,284,1,145,0,2024-05-16
6482,7,271,1,185,1,2024-04-13
6483,10,289,1,247,0,2024-12-29
6484,6,530,1,196,0,2024-08-04
6485,9,324,1,179,1,2024-06-05
6486,1,673,1,106,0,2024-06-18
6487,9,233,0,0,0,2024-08-22
6488,9,604,1,197,0,2024-10-25
6489,0,233,1,106,0,2024-01-01
6490,0,898,1,89,0,2024-05-08
6491,0,268,0,0,0,2024-10-02
6492,10,576,1,215,1,2024-08-28
6493,2,181,1,147,1,2024-12-21
6494,2,345,1,161,0,2024-09-10
6495,8,785,0,0,0,2024-12-04
6496,0,10,1,264,0,2024-11-23
6497,0,223,0,0,0,2024-07-11
6498,1,412,1,172,0,2024-01-12
6499,3,845,1,166,0,2024-02-23
6500,2,291,1,144,0,2024-08-10
6501,2,840,1,158,1,2024-11-25
6502,1,562,0,0,0,2024-08-02
6503,1,314,1,148,1,2024-01-29
6504,9,915,1,146,0,2024-07-11
6505,0,872,1,60,0,2024-03-16
6506,1,908,1,171,0,2024-02-12
6507,0,613,0,0,0,2024-09-07
6508,0,857,1,197,0,2024-02-22
6509,7,202,1,134,0,2024-04-21
6510,10,423,1,116,0,2024-08-25
6511,9,424,1,205,0,2024-05-05
6512,3,288,1,219,1,2024-03-28
6513,10,817,1,169,1,2024-07-26
6514,4,920,0,0,0,2024-05-04
6515,10,347,1,287,0,2024-11-25
6516,7,391,0,0,0,2024-12-29
6517,0,116,1,177,1,2024-11-30
6518,1,920,1,126,0,2024-06-11
6519,8,170,0,0,0,2024-09-07
6520,4,997,1,169,1,2024-05-20
6521,5,408,1,238,0,2024-07-23
6522,3,740,0,0,0,2024-04-16
6523,2,479,1,258,1,2024-01-29
6524,7,635,0,0,0,2024-12-08
6525,10,382,1,255,0,2024-07-08
6526,3,75,1,246,0,2024-10-21
6527,0,434,1,134,0,2024-12-29
6528,10,615,1,149,0,2024-10-08
6529,1,559,1,145,1,2024-09-30
6530,0,376,1,168,0,2024-05-17
6531,3,429,0,0,0,2024-08-13
6532,0,760,1,133,0,2024-07-10
6533,3,839,1,236,0,2024-11-23
6534,10,923,1,219,0,2024-05-30
6535,5,443,1,134,0,2024-06-16
6536,7,968,1,144,0,2024-04-06
6537,7,640,0,0,0,2024-05-17
6538,6,87,0,0,0,2024-11-25
6539,9,976,1,103,0,2024-03-16
6540,8,297,0,0,0,2024-08-12
6541,6,912,1,285,0,2024-01-02
6542,5,467,1,107,1,2024-12-27
6543,7,462,0,0,0,2024-05-12
6544,7,30,0,0,0,2024-04-19
6545,3,627,1,181,0,2024-05-28
6546,3,604,0,0,0,2024-08-21
6547,2,43,1,156,0,2024-12-01
6548,7,656,1,109,0,2024-01-14
6549,7,685,1,166,0,2024-10-20
6550,10,753,1,196,0,2024-12-06
6551,7,885,1,235,0,2024-02-24
6552,8,232,1,265,0,2024-05-09
6553,5,837,1,220,0,2024-12-08
6554,0,334,1,214,0,2024-10-28
6555,4,462,1,144,0,2024-05-09
6556,0,290,1,111,0,2024-05-11
6557,8,25,0,0,0,2024-01-28
6558,10,626,1,109,1,2024-08-31
6559,9,874,0,0,0,2024-10-25
6560,0,814,1,204,0,2024-06-20
6561,6,47,0,0,0,2024-04-10
6562,9,950,1,154,0,2024-12-27
6563,7,506,1,198,0,2024-08-16
6564,9,857,0,0,0,2024-03-23
6565,9,756,1,144,1,2024-05-24
6566,8,728,1,187,0,2024-08-23
6567,2,646,1,179,1,2024-08-19
6568,2,410,1,186,1,2024-05-21
6569,3,441,1,215,0,2024-11-26
6570,5,955,0,0,0,2024-03-13
6571,5,544,1,202,1,2024-12-12
6572,3,428,0,0,0,2024-01-18
6573,6,763,1,128,0,2024-05-07
6574,1,217,1,191,0,2024-02-27
6575,10,928,1,145,0,2024-04-01
6576,1,139,1,161,1,2024-07-21
6577,8,892,0,0,0,2024-12-25
6578,2,918,1,78,1,2024-02-13
6579,0,691,1,148,0,2024-08-30
6580,1,888,1,164,1,2024-03-10
6581,5,795,0,0,0,2024-09-10
6582,1,771,1,57,0,2024-10-12
6583,2,766,0,0,0,2024-01-19
6584,2,214,1,211,0,2024-01-04
6585,1,217,1,130,0,2024-11-19
6586,1,51,1,193,0,2024-10-25
6587,9,335,1,229,0,2024-02-17
6588,9,365,1,51,1,2024-06-20
6589,8,232,0,0,0,2024-10-25
6590,2,334,0,0,0,2024-10-25
6591,6,482,0,0,0,2024-03-21
6592,6,159,1,175,0,2024-05-17
6593,9,648,1,193,0,2024-04-28
6594,0,37,1,180,0,2024-07-26
6595,2,88,0,0,0,2024-03-15
6596,5,196,1,186,1,2024-10-19
6597,2,788,1,211,0,2024-01-02
6598,0,511,1,245,0,2024-04-05
6599,0,67,0,0,0,2024-09-14
6600,0,900,1,220,0,2024-06-24
6601,1,643,0,0,0,2024-10-10
6602,7,352,1,172,1,2024-07-05
6603,8,5,1,156,0,2024-03-30
6604,2,177,1,137,1,2024-10-10
6605,0,405,0,0,0,2024-02-07
6606,8,788,1,289,0,2024-01-07
6607,0,461,0,0,0,2024-01-21
6608,6,470,0,0,0,2024-04-20
6609,2,751,1,275,0,2024-03-11
6610,8,302,0,0,0,2024-01-26
6611,7,396,1,208,0,2024-04-15
6612,3,247,0,0,0,2024-07-05
6613,2,37,0,0,0,2024-11-16
6614,9,598,1,188,0,2024-04-12
6615,6,80,1,205,0,2024-11-20
6616,5,317,1,192,0,2024-05-17
6617,0,777,0,0,0,2024-03-02
6618,1,909,1,172,0,2024-09-16
6619,1,104,1,150,0,2024-01-07
6620,10,912,1,211,1,2024-01-15
6621,0,507,1,261,0,2024-01-08
6622,7,566,0,0,0,2024-06-19
6623,6,698,1,85,0,2024-08-30
6624,9,928,1,204,0,2024-07-09
6625,7,724,1,213,0,2024-11-13
6626,0,574,0,0,0,2024-12-10
6627,3,527,1,191,0,2024-07-09
6628,5,590,1,161,1,2024-07-06
6629,10,204,1,177,0,2024-03-25
6630,1,848,1,154,1,2024-02-15
6631,6,311,1,103,0,2024-05-22
6632,2,536,1,123,1,2024-09-12
6633,2,921,1,187,1,2024-11-30
6634,5,235,0,0,0,2024-12-22
6635,6,297,1,180,1,2024-07-03
6636,5,564,1,215,0,2024-06-18
6637,0,66,0,0,0,2024-10-25
6638,0,576,0,0,0,2024-11-27
6639,4,522,1,139,1,2024-10-03
6640,0,617,0,0,0,2024-02-08
6641,8,340,1,159,0,2024-03-10
6642,2,418,1,170,1,2024-02-13
6643,10,901,1,134,0,2024-01-01
6644,8,67,1,150,1,2024-02-02
6645,4,369,0,0,0,2024-03-02
6646,3,132,1,204,0,2024-12-08
6647,7,0,0,0,0,2024-12-14
6648,9,407,1,205,0,2024-09-30
6649,4,558,1,237,0,2024-06-21
6650,3,439,0,0,0,2024-09-14
6651,0,765,0,0,0,2024-11-05
6652,5,167,1,180,1,2024-05-31
6653,1,576,0,0,0,2024-03-31
6654,0,575,1,279,0,2024-08-21
6655,1,160,1,203,0,2024-02-13
6656,5,328,1,236,1,2024-05-30
6657,4,147,1,180,0,2024-05-25
6658,4,27,0,0,0,2024-04-15
6659,6,641,1,245,0,2024-09-14
6660,5,608,0,0,0,2024-08-27
6661,6,999,0,0,0,2024-05-05
6662,3,398,1,253,0,2024-03-13
6663,8,309,1,135,1,2024-07-06
6664,4,254,1,182,1,2024-10-17
6665,0,923,1,123,0,2024-11-17
6666,10,475,0,0,0,2024-03-01
6667,8,908,1,151,0,2024-11-28
6668,9,289,1,233,1,2024-05-09
6669,8,725,0,0,0,2024-03-03
6670,10,947,0,0,0,2024-01-11
6671,8,389,1,150,0,2024-11-13
6672,8,519,1,141,1,2024-01-25
6673,5,10,1,263,0,2024-04-08
6674,7,590,1,212,1,2024-07-22
6675,9,984,0,0,0,2024-07-22
6676,6,338,0,0,0,2024-12-07
6677,9,806,0,0,0,2024-07-22
6678,7,269,1,194,1,2024-02-18
6679,2,952,0,0,0,2024-10-16
6680,3,2,1,144,1,2024-07-22
6681,8,803,1,158,0,2024-05-08
6682,3,417,1,210,1,2024-07-16
6683,8,160,1,149,0,2024-09-20
6684,0,184,0,0,0,2024-03-10
6685,6,853,1,180,1,2024-12-05
6686,4,162,1,232,0,2024-08-19
6687,1,158,1,234,0,2024-01-23
6688,5,297,1,119,0,2024-11-20
6689,4,411,1,312,0,2024-07-22
6690,0,458,1,203,1,2024-05-26
6691,2,329,1,86,0,2024-06-09
6692,5,966,1,177,1,2024-09-17
6693,5,87,1,267,0,2024-08-08
6694,2,766,1,202,0,2024-06-06
6695,0,561,1,128,0,2024-07-31
6696,3,524,1,147,0,2024-10-20
6697,3,719,0,0,0,2024-01-24
6698,0,67,0,0,0,2024-04-25
6699,8,283,0,0,0,2024-09-04
6700,0,144,1,146,1,2024-08-11
6701,2,33,1,141,0,2024-11-23
6702,7,725,0,0,0,2024-10-30
6703,6,747,0,0,0,2024-04-21
6704,9,150,1,285,1,2024-03-02
6705,5,247,1,199,0,2024-05-11
6706,4,686,0,0,0,2024-03-20
6707,5,829,1,196,0,2024-05-17
6708,6,378,1,143,0,2024-07-15
6709,2,845,1,167,1,2024-04-02
6710,3,503,1,137,0,2024-10-29
6711,0,677,1,79,0,2024-05-06
6712,10,776,1,207,0,2024-11-25
6713,8,992,0,0,0,2024-02-12
6714,10,694,1,185,1,2024-07-29
6715,2,928,0,0,0,2024-02-20
6716,7,360,1,249,1,2024-10-05
6717,8,945,0,0,0,2024-12-12
6718,0,530,0,0,0,2024-11-14
6719,4,148,1,103,0,2024-02-03
6720,9,892,1,91,0,2024-08-30
6721,9,89,0,0,0,2024-12-09
6722,4,326,0,0,0,2024-06-26
6723,8,919,1,151,0,2024-11-09
6724,0,575,1,149,0,2024-03-19
6725,5,926,1,190,0,2024-07-16
6726,6,623,1,149,0,2024-07-15
6727,7,63,1,252,1,2024-08-06
6728,8,778,1,213,0,2024-06-07
6729,8,412,1,149,1,2024-01-14
6730,0,577,1,271,0,2024-01-13
6731,9,895,0,0,0,2024-04-22
6732,6,168,1,223,0,2024-03-20
6733,0,619,1,84,0,2024-08-25
6734,9,5,1,137,0,2024-03-13
6735,2,627,1,157,1,2024-06-28
6736,6,601,1,177,0,2024-03-08
6737,7,422,1,235,0,2024-09-07
6738,2,113,1,116,0,2024-05-27
6739,5,367,1,131,1,2024-12-05
6740,8,909,0,0,0,2024-09-30
6741,4,857,0,0,0,2024-09-27
6742,2,133,1,97,0,2024-04-06
6743,8,424,1,121,1,2024-11-17
6744,8,237,1,160,1,2024-03-17
6745,6,676,1,211,0,2024-12-11
6746,3,311,1,219,1,2024-09-03
6747,4,918,1,188,1,2024-11-16
6748,3,219,1,197,0,2024-04-11
6749,2,849,0,0,0,2024-09-24
6750,1,538,1,147,1,2024-11-25
6751,6,234,0,0,0,2024-01-31
6752,3,652,1,236,0,2024-01-07
6753,9,382,1,190,0,2024-02-24
6754,8,545,0,0,0,2024-02-01
6755,8,577,1,196,0,2024-11-04
6756,4,374,1,186,1,2024-09-06
6757,2,966,1,132,0,2024-07-23
6758,7,410,0,0,0,2024-01-03
6759,6,384,0,0,0,2024-05-29
6760,10,570,1,234,0,2024-06-02
6761,4,617,1,171,1,2024-02-14
6762,1,511,0,0,0,2024-04-24
6763,3,463,0,0,0,2024-03-01
6764,8,567,1,200,0,2024-09-20
6765,4,845,1,177,0,2024-05-24
6766,9,65,0,0,0,2024-06-03
6767,0,570,1,187,0,2024-07-01
6768,8,75,0,0,0,2024-11-09
6769,5,356,0,0,0,2024-03-07
6770,5,777,1,265,0,2024-08-10
6771,10,240,0,0,0,2024-08-05
6772,6,426,1,168,0,2024-02-15
6773,0,156,1,228,1,2024-12-14
6774,9,504,1,267,0,2024-10-11
6775,6,897,1,155,0,2024-05-23
6776,7,852,1,191,0,2024-05-15
6777,8,649,1,195,0,2024-10-31
6778,5,782,1,170,0,2024-03-07
6779,5,341,0,0,0,2024-01-09
6780,1,952,1,204,1,2024-06-01
6781,9,282,1,227,0,2024-11-24
6782,7,291,0,0,0,2024-09-17
6783,0,30,1,102,1,2024-09-09
6784,2,473,1,112,1,2024-01-13
6785,1,875,1,200,0,2024-12-18
6786,8,331,1,220,0,2024-03-08
6787,9,182,1,55,0,2024-05-08
6788,7,624,0,0,0,2024-10-03
6789,1,869,1,121,1,2024-06-18
6790,6,448,0,0,0,2024-11-10
6791,10,413,0,0,0,2024-10-11
6792,8,609,0,0,0,2024-11-10
6793,2,264,1,92,0,2024-09-10
6794,2,443,1,189,0,2024-09-12
6795,3,133,0,0,0,2024-08-13
6796,4,399,1,167,1,2024-11-07
6797,8,777,1,144,0,2024-02-02
6798,7,889,1,207,1,2024-01-13
6799,4,877,1,215,0,2024-10-10
6800,0,716,0,0,0,2024-04-05
6801,10,434,1,264,0,2024-10-25
6802,7,648,1,292,0,2024-09-04
6803,4,708,0,0,0,2024-07-12
6804,1,363,1,140,1,2024-11-27
6805,9,634,1,123,0,2024-10-07
6806,1,133,1,222,0,2024-11-12
6807,3,103,1,182,0,2024-06-10
6808,4,437,0,0,0,2024-01-11
6809,0,714,0,0,0,2024-05-11
6810,5,364,0,0,0,2024-08-27
6811,3,411,0,0,0,2024-08-04
